,0,1,2,3,4,5,6,7,8,9,10,11
741,5.0,78.08333333333333,326.0,272.44362758620684,29.0,134.0,32.0,29.0,89.0,17.0,0.0,25.0
742,8.0,68.33333333333333,331.0,2854.932235999999,25.0,114.0,119.0,5.0,30.0,32.0,13.0,18.0
743,7.0,73.375,87.0,18.96906666666667,15.0,0.0,31.0,49.0,0.0,0.0,0.0,7.0
744,0.0,75.0,5.0,4.7924,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
745,29.0,67.13333333333334,983.0,658.2380400000001,45.0,327.0,274.0,74.0,118.0,20.0,127.0,43.0
746,12.0,69.0,48.0,43.096326086956516,23.0,1.0,14.0,16.0,8.0,0.0,0.0,9.0
747,6.0,69.78571428571429,204.0,1368.083,7.0,171.0,23.0,0.0,0.0,7.0,3.0,0.0
748,11.0,75.125,220.0,37.81134482758617,29.0,40.0,32.0,29.0,87.0,9.0,0.0,23.0
749,3.0,73.75,84.0,20.98949545454544,22.0,0.0,13.0,29.0,24.0,0.0,0.0,18.0
750,7.0,72.1875,149.0,117.85047,10.0,48.0,36.0,13.0,33.0,9.0,0.0,10.0
751,11.0,67.91666666666667,84.0,93.61723437499997,32.0,0.0,19.0,11.0,20.0,20.0,4.0,10.0
752,9.0,67.65,349.0,2647.4149037037027,27.0,114.0,120.0,5.0,25.0,53.0,13.0,19.0
753,28.0,67.12068965517241,861.0,506.20372045454553,44.0,233.0,230.0,67.0,118.0,66.0,109.0,38.0
754,14.0,68.96666666666667,90.0,97.30658611111109,36.0,1.0,29.0,9.0,25.0,8.0,8.0,10.0
755,13.0,70.64285714285714,163.0,76.1708142857143,14.0,0.0,36.0,69.0,33.0,9.0,0.0,16.0
756,1.0,75.0,9.0,64.3298,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0
757,4.0,72.9,45.0,17.0146,6.0,0.0,11.0,32.0,0.0,0.0,2.0,0.0
758,20.0,67.21428571428571,873.0,517.6804522727274,44.0,233.0,286.0,48.0,118.0,35.0,106.0,47.0
759,10.0,72.81818181818181,110.0,16.311909523809522,21.0,0.0,36.0,59.0,0.0,0.0,0.0,15.0
760,13.0,69.42857142857143,189.0,61.66027777777778,18.0,0.0,36.0,42.0,33.0,58.0,0.0,20.0
761,20.0,66.9047619047619,904.0,485.91277659574473,47.0,233.0,286.0,48.0,118.0,53.0,126.0,40.0
762,8.0,69.55555555555556,215.0,1629.1839166666666,6.0,171.0,12.0,14.0,0.0,15.0,0.0,3.0
763,29.0,67.03333333333333,921.0,728.9144200000001,40.0,327.0,273.0,26.0,118.0,30.0,111.0,36.0
764,11.0,72.75,265.0,349.6240476190476,21.0,94.0,0.0,70.0,69.0,17.0,0.0,15.0
765,20.0,68.16666666666667,249.0,62.28169999999995,28.0,1.0,70.0,23.0,22.0,21.0,72.0,40.0
766,8.0,73.5,199.0,38.68928846153845,26.0,40.0,32.0,52.0,43.0,9.0,0.0,23.0
767,19.0,67.7,908.0,977.0294093750001,32.0,404.0,230.0,48.0,99.0,33.0,60.0,34.0
768,14.0,67.53333333333333,643.0,965.1336272727276,22.0,232.0,230.0,25.0,63.0,53.0,26.0,14.0
769,27.0,66.875,895.0,482.70277659574475,47.0,233.0,286.0,25.0,118.0,66.0,126.0,41.0
770,3.0,75.5,105.0,710.4270571428569,14.0,0.0,52.0,35.0,13.0,0.0,0.0,5.0
771,26.0,67.18518518518519,907.0,487.34524255319155,47.0,233.0,287.0,48.0,118.0,37.0,143.0,41.0
772,1.0,77.5,22.0,8.534622222222223,9.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0
773,1.0,71.0,86.0,58.25590833333334,12.0,48.0,6.0,17.0,4.0,0.0,0.0,11.0
774,11.0,77.41666666666667,90.0,58.67721999999999,10.0,0.0,0.0,47.0,14.0,11.0,0.0,18.0
775,3.0,71.5,121.0,43.71678260869565,23.0,0.0,59.0,24.0,23.0,0.0,0.0,15.0
776,4.0,78.8,30.0,23.907740000000004,5.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0
777,4.0,78.8,94.0,285.7987375,8.0,0.0,70.0,24.0,0.0,0.0,0.0,0.0
778,8.0,72.83333333333333,131.0,32.558968181818166,22.0,40.0,0.0,18.0,58.0,0.0,0.0,15.0
779,16.0,68.11764705882354,225.0,63.45980869565212,23.0,0.0,57.0,23.0,22.0,21.0,72.0,30.0
780,3.0,73.5,96.0,21.231368749999994,16.0,0.0,0.0,80.0,7.0,0.0,0.0,9.0
781,11.0,68.625,302.0,3024.312256521739,23.0,114.0,33.0,40.0,15.0,48.0,29.0,23.0
782,1.0,70.0,88.0,281.5660375,8.0,0.0,58.0,27.0,1.0,0.0,2.0,0.0
783,17.0,77.47222222222223,134.0,29.645263999999997,25.0,0.0,0.0,39.0,14.0,11.0,0.0,70.0
784,20.0,67.26190476190476,814.0,520.047780952381,42.0,233.0,230.0,25.0,118.0,63.0,108.0,37.0
785,13.0,70.67857142857143,79.0,22.45948181818182,11.0,0.0,0.0,29.0,0.0,13.0,2.0,35.0
786,13.0,67.5,690.0,935.4829000000002,23.0,232.0,217.0,67.0,63.0,73.0,26.0,12.0
787,15.0,67.9375,136.0,65.13893703703701,27.0,0.0,0.0,46.0,0.0,7.0,0.0,83.0
788,19.0,72.575,218.0,46.280155263157866,38.0,0.0,27.0,40.0,15.0,22.0,12.0,102.0
789,3.0,79.375,40.0,20.25516666666667,6.0,10.0,14.0,14.0,0.0,0.0,2.0,0.0
790,22.0,68.73913043478261,159.0,53.37569999999998,18.0,0.0,37.0,23.0,0.0,29.0,0.0,70.0
791,33.0,67.02941176470588,451.0,120.56553947368421,38.0,56.0,107.0,23.0,77.0,13.0,12.0,163.0
792,18.0,74.86842105263158,173.0,32.83300303030302,33.0,0.0,0.0,40.0,14.0,22.0,0.0,97.0
793,3.0,80.0,40.0,20.25516666666667,6.0,10.0,14.0,14.0,0.0,0.0,2.0,0.0
794,1.0,70.0,88.0,281.5660375,8.0,0.0,58.0,27.0,1.0,0.0,2.0,0.0
795,13.0,77.17857142857143,108.0,66.93051818181817,11.0,0.0,0.0,62.0,14.0,11.0,0.0,21.0
796,10.0,71.81818181818181,190.0,26.270163636363634,11.0,63.0,97.0,0.0,17.0,7.0,5.0,1.0
797,4.0,78.8,94.0,285.7987375,8.0,0.0,70.0,24.0,0.0,0.0,0.0,0.0
798,12.0,77.76923076923077,72.0,33.21668181818182,11.0,0.0,0.0,25.0,14.0,11.0,2.0,20.0
799,20.0,76.02380952380952,139.0,46.961749999999995,18.0,0.0,0.0,62.0,14.0,11.0,0.0,52.0
800,21.0,68.88636363636364,134.0,53.76639333333332,15.0,0.0,36.0,23.0,0.0,13.0,0.0,62.0
801,7.0,73.6875,183.0,39.43993599999999,25.0,40.0,32.0,52.0,36.0,0.0,0.0,23.0
802,9.0,71.9,152.0,94.85589090909092,11.0,0.0,36.0,55.0,33.0,18.0,0.0,10.0
803,2.0,71.33333333333333,97.0,20.099658823529406,17.0,0.0,0.0,80.0,7.0,0.0,0.0,10.0
804,2.0,75.66666666666667,94.0,895.1239363636361,11.0,0.0,61.0,23.0,4.0,2.0,0.0,4.0
805,9.0,71.9,186.0,69.1178125,16.0,0.0,36.0,55.0,33.0,48.0,0.0,14.0
806,30.0,67.06451612903226,930.0,479.21772083333343,48.0,233.0,286.0,74.0,118.0,40.0,136.0,43.0
807,11.0,72.66666666666667,85.0,14.326368750000002,16.0,0.0,43.0,30.0,0.0,0.0,4.0,8.0
808,13.0,77.17857142857143,108.0,66.93051818181817,11.0,0.0,0.0,62.0,14.0,11.0,0.0,21.0
809,2.0,70.83333333333333,56.0,23.5757,6.0,0.0,45.0,8.0,0.0,0.0,3.0,0.0
810,16.0,70.17647058823529,98.0,37.46967692307692,13.0,0.0,1.0,0.0,28.0,22.0,10.0,37.0
811,13.0,70.67857142857143,98.0,37.46967692307692,13.0,0.0,1.0,0.0,28.0,22.0,10.0,37.0
812,11.0,71.33333333333333,108.0,36.21634999999999,14.0,0.0,1.0,0.0,38.0,22.0,10.0,37.0
813,4.0,73.0,91.0,23.907740000000004,10.0,0.0,22.0,41.0,19.0,9.0,0.0,0.0
814,16.0,78.26470588235294,132.0,51.759931249999994,16.0,0.0,0.0,62.0,14.0,11.0,0.0,45.0
815,14.0,70.76666666666667,105.0,35.732635714285706,14.0,0.0,1.0,0.0,28.0,22.0,10.0,44.0
816,12.0,71.38461538461539,97.0,36.977976923076916,13.0,0.0,1.0,0.0,28.0,22.0,10.0,36.0
817,21.0,68.88636363636364,134.0,53.76639333333332,15.0,0.0,36.0,23.0,0.0,13.0,0.0,62.0
818,17.0,70.27777777777777,98.0,37.46967692307692,13.0,0.0,1.0,0.0,28.0,22.0,10.0,37.0
819,35.0,66.88888888888889,461.0,138.30716285714288,35.0,56.0,107.0,44.0,88.0,29.0,22.0,115.0
820,0.0,74.0,40.0,19.9231,3.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
821,40.0,67.0609756097561,496.0,116.04433571428572,42.0,56.0,107.0,46.0,93.0,29.0,0.0,165.0
822,20.0,69.57142857142857,121.0,40.87451333333333,15.0,0.0,1.0,0.0,44.0,13.0,20.0,43.0
823,22.0,67.45652173913044,421.0,153.09324666666672,30.0,56.0,70.0,63.0,89.0,26.0,44.0,73.0
824,8.0,71.33333333333333,35.0,40.869825,4.0,0.0,25.0,9.0,0.0,0.0,0.0,1.0
825,9.0,72.1,104.0,35.93783076923076,13.0,0.0,1.0,9.0,47.0,9.0,10.0,28.0
826,29.0,68.03333333333333,416.0,97.18398837209303,43.0,55.0,57.0,65.0,55.0,11.0,24.0,149.0
827,26.0,67.5,862.0,494.3252021739132,46.0,233.0,287.0,48.0,73.0,31.0,143.0,47.0
828,8.0,71.11111111111111,43.0,42.66496999999999,10.0,1.0,33.0,3.0,6.0,0.0,0.0,0.0
829,18.0,77.05263157894737,126.0,34.21351428571428,21.0,0.0,0.0,39.0,14.0,11.0,0.0,62.0
830,41.0,66.22619047619048,640.0,114.40784074074072,54.0,56.0,134.0,86.0,93.0,40.0,46.0,185.0
831,13.0,69.71428571428571,137.0,27.49476666666667,9.0,63.0,44.0,0.0,8.0,12.0,9.0,1.0
832,10.0,68.04545454545455,77.0,96.86278999999996,30.0,0.0,19.0,11.0,15.0,16.0,4.0,12.0
833,28.0,67.12068965517241,861.0,506.20372045454553,44.0,233.0,230.0,67.0,118.0,66.0,109.0,38.0
834,11.0,77.41666666666667,87.0,56.88413999999999,10.0,0.0,0.0,47.0,14.0,11.0,0.0,15.0
